,Unnamed: 0,Date,User,Tweet,Image_URL,tidy_tweet
838,838,2023-01-31 16:01:42+00:00,IamAritraG,"💻Visualizing #Tech #Company Layoffs in 2022 

https://t.co/7f3JEPywJt

#technology #innovation #AI #web3 #metaverse #blockchain #marketing #IoT #Analytics #MWC23 #MWC2023 #5G #bigdata #DataScientists #robots #smartcities #digitalhealth #SelfDrivingCars #digital #MachineLearning https://t.co/3waXwD5Nuf","[Photo(previewUrl='https://pbs.twimg.com/media/Fn0Av_saYAEZBqp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fn0Av_saYAEZBqp?format=jpg&name=orig', altText=None)]",laptop visualizing layoff in 2022
839,839,2023-01-31 14:56:02+00:00,InterchangeUK,"Autonomous bus trial starts at Oxfordshire science and technology park ➡️ https://t.co/7Cp3dcSTSf
Don’t miss out, sign up for @interchangeUK weekly news digest

#Autonomousmobility #SelfDrivingCars #AutonomousVehicles 
#FutureTransport #Digitalisation https://t.co/JXcA1ktCgc","[Photo(previewUrl='https://pbs.twimg.com/media/FnzxuP7WYAIKiqM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzxuP7WYAIKiqM?format=jpg&name=orig', altText=None)]",autonomous bus trial start at science and technology park right arrow do not miss out sign up for weekly news digest
840,840,2023-01-31 14:50:01+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
2️⃣ years ago:
January 25 - January 31, 2021
🚗🚚🚌🚕

@Analytics_659 @PawlowskiMario @HaroldSinnott @Fisheyebox @mvollmer1 @antgrasso @PinakiLaskar @JeroenBartelse @FmFrancoise @Ronald_vanLoon 
@EvanKirstel
#SelfDrivingCars #5G #SmartCity #AI #iot https://t.co/hbJiS7cGAx","[Photo(previewUrl='https://pbs.twimg.com/media/FnzwWBlXwAMK8cF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzwWBlXwAMK8cF?format=jpg&name=orig', altText=None)]",of the week recap 2 year ago january 25 january 31 2021 automobile delivery truck bus taxi
841,841,2023-01-31 14:00:40+00:00,autoscreens,"#Nuclear #research center might help #selfdrivingcars ""see"" the road https://t.co/SDvoeModmW via @IntEngineering https://t.co/JRrzB3V68j","[Photo(previewUrl='https://pbs.twimg.com/media/FnzlDDLaQAEFrRf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzlDDLaQAEFrRf?format=jpg&name=orig', altText=None)]",center might help see the road via
842,842,2023-01-31 13:25:40+00:00,guidaautonoma,"Pyka Unveils The World's Largest #Autonomous Electric Cargo Airplane: Pelican Cargo

https://t.co/dbITQvycod
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Auto https://t.co/0tpByjSmwh","[Photo(previewUrl='https://pbs.twimg.com/media/FnzdCNtaMAAhKx1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzdCNtaMAAhKx1?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FnzdCfFaIAEEqYO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzdCfFaIAEEqYO?format=jpg&name=orig', altText=None)]",puka unveil the world largest electric cargo airplane pelican cargo
843,843,2023-01-31 13:00:32+00:00,_KamerAI,"How cameras, radars, lidars, sonars help in driver assistance?

#adas #AI #MachineLearning #IoT #5G #DeepLearning #AutonomousVehicles #Metaverse #CX #SelfDrivingCars #SmartCity #DataScience #BigData https://t.co/1Jb9nVc5Dz","[Photo(previewUrl='https://pbs.twimg.com/media/FnzXScJWAAAVYVR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzXScJWAAAVYVR?format=jpg&name=orig', altText=None)]",how camera radar liars sonar help in driver assistance
844,844,2023-01-31 12:33:15+00:00,guidaautonoma,"Electric Future: @MIT showcases electric #Autonomous boat technology

https://t.co/AC6oh1Nwrg
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/ueGXQXE4w2","[Photo(previewUrl='https://pbs.twimg.com/media/FnzRCmQXoAIEk53?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzRCmQXoAIEk53?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
845,845,2023-01-31 11:50:38+00:00,hudson_chatbots,What makes everyone use ChatGPT? @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/GXmh10HzGC https://t.co/mdxBIvqBcv,"[Photo(previewUrl='https://pbs.twimg.com/media/FnzHOd5WYAA7uS6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzHOd5WYAA7uS6?format=jpg&name=orig', altText=None)]",what make everyone use catgut
846,846,2023-01-31 11:47:16+00:00,guidaautonoma,"Nuclear research center might help #selfdrivingcars ""see"" the road

https://t.co/YYgr3UUp9l
#AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/BFVFTo2Ih6","[Photo(previewUrl='https://pbs.twimg.com/media/FnzGg99WIAAP5lW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzGg99WIAAP5lW?format=jpg&name=orig', altText=None)]",nuclear research center might help see the road
847,847,2023-01-31 11:30:24+00:00,_KamerAI,"#Infographic RT @antgrasso
Data by @WevolverApp

Self-driving vehicles can be classified into six levels of automation regarding the intensity of the control of the car by the systems.
#SelfDrivingCars #IoT #IIoT #Automation #Innovation #Industry40 #DigitalTransformation #BigData https://t.co/gMSg9pgpEu","[Photo(previewUrl='https://pbs.twimg.com/media/FnzCp-DXwAExFTK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzCp-DXwAExFTK?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
848,848,2023-01-31 11:27:27+00:00,Khulood_Almani,"💻Visualizing #Tech #Company Layoffs in 2022 

https://t.co/VMKhpQMFdb

#technology #innovation #AI #web3 #metaverse #blockchain #marketing #IoT #Analytics #MWC23 #MWC2023 #5G #bigdata #DataScientists #robots #smartcities #digitalhealth #SelfDrivingCars #digital #MachineLearning https://t.co/HkSk1KFIpL","[Photo(previewUrl='https://pbs.twimg.com/media/FnzB-m1XgAcRYlL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnzB-m1XgAcRYlL?format=jpg&name=orig', altText=None)]",laptop visualizing layoff in 2022
849,849,2023-01-31 10:16:47+00:00,guidaautonoma,"#Cruise, #Honda Testing #SelfDrivingCars in Japan

https://t.co/1yDPfSEhN5
#AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/sfZXAHvkcV","[Photo(previewUrl='https://pbs.twimg.com/media/FnyxzrQXoAIU3_r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnyxzrQXoAIU3_r?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
850,850,2023-01-31 08:45:41+00:00,DrJStorm,"We are all waiting for #AutonomousVehicles but... do you know how they really work?
📸 @govtechnews

#AutonomousCar #SmartCity #SelfDrivingCars #electriccars #ElectricVehicles #Automotive #5G 

Many thanks 🙏 Segundo Ramos https://t.co/a82QPb8Ncn","[Photo(previewUrl='https://pbs.twimg.com/media/Fnyc86uX0AIPdep?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnyc86uX0AIPdep?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
851,851,2023-01-31 04:45:21+00:00,okmydriver,"Your entire journey will be made easier with #MyDriver. The My Driver app allows you to reserve a taxi for a long-distance journey.
Visit Us
🌐https://t.co/qYwHNQ8eQI
#CabBookingApp #selfdrivingcars #drivers #drivingschool #busbooking #rentals #outstation #car #driving #music https://t.co/0uhQDoHoX5","[Photo(previewUrl='https://pbs.twimg.com/media/Fnxl8cwaAAI2FFW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnxl8cwaAAI2FFW?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
852,852,2023-01-31 02:05:21+00:00,ArceoChoya,The battle for UX Design supremacy: Human Ingenuity vs. Machine Intelligence @motorcycletwitt MT @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/JHNhZFjatL https://t.co/Ve7kpD7VIg,"[Photo(previewUrl='https://pbs.twimg.com/media/FnxBRK3aUAYKfDp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnxBRK3aUAYKfDp?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
853,853,2023-01-31 01:57:28+00:00,WorldTrendsInfo,Unlock Your Potential: Using ChatGPT for Your Personalised Development Curriculum CC @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/kBCDrVKshq https://t.co/lVKBBKjvRd,"[Photo(previewUrl='https://pbs.twimg.com/media/Fnw_dyQagAAkud8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnw_dyQagAAkud8?format=jpg&name=orig', altText=None)]",collision ernie press conference play button carbon copy
854,854,2023-01-30 21:38:34+00:00,JeremyJohansen5,"https://t.co/Gn1AgXFJnP
Newest tesla beta video does really well in salt.
#Tesla #FSDBeta #salt #selfdrivingcars https://t.co/clrWwikrml","[Photo(previewUrl='https://pbs.twimg.com/media/FnwEQ-1WIAAvNvO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnwEQ-1WIAAvNvO?format=jpg&name=orig', altText=None)]",newest tesla beta video do really well in salt
855,855,2023-01-30 21:15:57+00:00,IamAritraG,"💥🚗Visualizing the Range of #EVs on Major Highway Routes➕Cost⚡️

v/@VisualCap
#SelfDrivingCars #Smartcities #tech #innovation #digital #cloud #AI #MachineLearning #bigdata #DataScience #IoT #Fintech #100DaysOfCode #javascript #Python #coding #flutter #CES @CES #CESw3T #MWC2023 https://t.co/QHz3b7GJm1","[Photo(previewUrl='https://pbs.twimg.com/media/Fnv_Fe8aIAE2S1e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnv_Fe8aIAE2S1e?format=jpg&name=orig', altText=None)]",collision automobile visualize the range of on major highway route plus cost high voltage i
856,856,2023-01-30 19:40:12+00:00,HakomTimeSeries,"RT:What are the Top Applications of #IoT v/@DataFlairWS @Khulood_Almani
#tech #innovation #technology #web3 #metaverse #blockchain #flutter #marketing #DataAnalytics #bigdata #DataScientists #python #robots #Robotics #smartcities #AI #SelfDrivingCars #digital #MachineLearning https://t.co/gavqaReANj","[Photo(previewUrl='https://pbs.twimg.com/media/FnvpLLGWIAIyW05?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvpLLGWIAIyW05?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
857,857,2023-01-30 19:31:12+00:00,guidaautonoma,".@MercedesBenz says it has achieved Level 3 automation, which requires less driver input, surpassing the #selfdriving capabilities of #Tesla and other major #US automakers

https://t.co/ZvKCnk1Dm6
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #Auto https://t.co/4Z56Hso4LS","[Photo(previewUrl='https://pbs.twimg.com/media/FnvnHSPWIAIPqGh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvnHSPWIAIPqGh?format=jpg&name=orig', altText=None)]",say it have achieve level 3 automation which require le driver input surpass the capability of and other major automaker
858,858,2023-01-30 18:36:32+00:00,guidaautonoma,"Firefighters smashed the window of a driverless #Cruise taxi to stop it running over their hoses

https://t.co/myAQpQTYhH
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startups #SmartCity #robotaxi #technology #mobility #delivery #Transports #Auto https://t.co/pP3yIK3d7b","[Photo(previewUrl='https://pbs.twimg.com/media/FnvamcrWYAYMUAX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvamcrWYAYMUAX?format=jpg&name=orig', altText=None)]",firefighter smash the window of a driverless taxi to stop it run over their hose
859,859,2023-01-30 17:56:45+00:00,guidaautonoma,"#AutonomousVehicles of the Week:
January 23 - January 29,2023
🚗🚚🚌🚕

@AkwyZ @GlenGilmore 
@FishEyeBoxIndia @ProcurementStar @Procurement2030 @SupplyChain2030
@arikring @Nicochan33
@sonu_monika @Khulood_Almani @enricomolinari
#SelfDrivingCars #AI #IoT #5G #SmartCity #robotaxi https://t.co/n7Z2U0X9Cn","[Photo(previewUrl='https://pbs.twimg.com/media/FnvRfeIXoAE-vii?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvRfeIXoAE-vii?format=jpg&name=orig', altText=None)]",of the week january 23 january 292023 automobile delivery truck bus taxi
860,860,2023-01-30 17:14:30+00:00,Social_Molly,How Learning to Rank works part1(Artificial Intelligence) @mikequindazzi via @worldtrendsinfo #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/ACGj3FMW0B https://t.co/94bmigPp9e,"[Photo(previewUrl='https://pbs.twimg.com/media/FnvHxFaXkAAkbz2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvHxFaXkAAkbz2?format=jpg&name=orig', altText=None)]",how learning to rank work intelligence via
861,861,2023-01-30 17:08:47+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
1️⃣ year ago:
January 24, - January 30,2022 🚗🚚🚌🚕

@Analytics_659 @PawlowskiMario @HaroldSinnott @Fisheyebox @mvollmer1 @antgrasso @PinakiLaskar @JeroenBartelse @FmFrancoise @Ronald_vanLoon 
@EvanKirstel 
#SelfDrivingCars #AI #IoT #5G #SmartCity https://t.co/LFmaSUx3h3","[Photo(previewUrl='https://pbs.twimg.com/media/FnvGg_JXEBMZevo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnvGg_JXEBMZevo?format=jpg&name=orig', altText=None)]",of the week recap 1 year ago january 24 january 302022 automobile delivery truck bus taxi
862,862,2023-01-30 15:02:03+00:00,haroldlgardner,#SanFrancisco asks #California #regulators to halt or slow the rollout of #driverlesstaxis | Engadget https://t.co/q9HoDIjhX0 #selfdrivingcars #CPUC #SFTA #Alphabet #Waymo #GM #Cruise https://t.co/WkTdcsRcWu,"[Photo(previewUrl='https://pbs.twimg.com/media/FnupgkTWQAE98ag?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnupgkTWQAE98ag?format=jpg&name=orig', altText=None)]",asks to halt or slow the rollout of engage
863,863,2023-01-30 14:24:17+00:00,guidaautonoma,"#California Gov. Newsom Reconsiders #SelfDriving Semi Prohibition

https://t.co/drEe2HBVIA
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/DVwyVpN4Dn","[Photo(previewUrl='https://pbs.twimg.com/media/Fnug3TmWAAAKYUq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnug3TmWAAAKYUq?format=jpg&name=orig', altText=None)]",gov news reconsider semi prohibition
864,864,2023-01-30 11:40:07+00:00,guidaautonoma,"Sony and Honda's Afeela EV Is So Expensive That It Needs a 10-Year Lease Contract

https://t.co/A3kaGtKkoM
#electricvehicles #SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startups #SmartCity #robotaxi #technology #mobility #delivery #Transports #Auto https://t.co/lFYrhYoC84","[Photo(previewUrl='https://pbs.twimg.com/media/Fnt7SoGX0AAN0ei?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnt7SoGX0AAN0ei?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
865,865,2023-01-30 10:45:27+00:00,stepspoint,"Mercedes Drive Pilot Level 3 Approved in Nevada
Link: https://t.co/Z4GJK2fnL5

#MercedesBenz #MercedesDrivePilotLevel3 #selfdrivingcars #automotive #autovehicule #NevadaApproved #nevada #transportation #stepspoint #technology #smartcar #cars #driverlesscars #technews https://t.co/b6EXq7te24","[Photo(previewUrl='https://pbs.twimg.com/media/FntuwQ8XkAAaS5-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FntuwQ8XkAAaS5-?format=jpg&name=orig', altText=None)]",mercedes drive pilot level 3 approve in nevada link
866,866,2023-01-30 09:58:07+00:00,RobotixUSAIndia,"@RobotixUSAIndia &amp; @Aiworldschool1 are excited to announce that our Governing Council Board member @DonnaKnoell will be covering important Topics on #SelfDrivingCars and #AutonomousVehicle Technologies @TCEA on January 30 and January 31

#TCEA #edtech #TCEA2023 #sanantonio #texas https://t.co/eNKFJuUCwd","[Photo(previewUrl='https://pbs.twimg.com/media/Fnti8AEaAAEG6BQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnti8AEaAAEG6BQ?format=jpg&name=orig', altText=None)]",amp be excite to announce that our govern council board member will be cover important topic on and technology on january 30 and january 31
867,867,2023-01-30 07:24:53+00:00,Long_Shot_Ads,Agile Transformation with ChatGPT or McBoston? @mikequindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/ENuqbJuB0n https://t.co/tIvo9YTKo9,"[Photo(previewUrl='https://pbs.twimg.com/media/FntA0N2XEAAWE8h?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FntA0N2XEAAWE8h?format=jpg&name=orig', altText=None)]",agile transformation with catgut or boston
868,868,2023-01-30 06:23:40+00:00,Social_Molly,Computers v Humans? HT @MikeQuindazzi @fisher85m #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/flJOdgtPkB https://t.co/oyMSwsVFSm,"[Photo(previewUrl='https://pbs.twimg.com/media/FnsyzbBXoAIu4iW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnsyzbBXoAIu4iW?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
869,869,2023-01-30 04:47:44+00:00,okmydriver,"Your date will be made memorable thanks to #MyDriver. 
Visit Us
🌐https://t.co/qYwHNQ8eQI
#CabBookingApp #selfdrivingcars #drivers #drivingschool #busbooking #rentals #outstation #car #driving #music #Rentalcars #Cab #self #driving #longdrive #mydriver #drivingschool #busbooking https://t.co/J8FG41dBOn","[Photo(previewUrl='https://pbs.twimg.com/media/Fnsc5ozaAAE2U0I?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fnsc5ozaAAE2U0I?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
870,870,2023-01-29 18:07:07+00:00,Aiworldschool1,"@RobotixUSAIndia  &amp; @Aiworldschool1 are excited to announce that our Governing Council Board member @DonnaKnoell  will be covering important Topics on #SelfDrivingCars and #AutonomousVehicle Technologies @TCEA on January 30 and January 31.

#TCEA #edtech #TCEA2023 #sanantonio https://t.co/sFL47ZZrq4","[Photo(previewUrl='https://pbs.twimg.com/media/FnqJJd1WYAAI8HI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FnqJJd1WYAAI8HI?format=jpg&name=orig', altText=None)]",amp be excite to announce that our govern council board member will be cover important topic on and technology on january 30 and january 31
