,Unnamed: 0,ID,text,image,text.1,image.1,text.2,image.2,tweet,text_polarity,image_polarity,polarity
14436,14436,17561,1,1,1,1,0,0,Having lunch on Grouse Mountain in Vancouver. #grousemountain #altitudesbistro #vancouver #aboutcruiseships,1,1,1
14437,14437,17562,1,1,1,1,1,1,"Worth it #patwalvancouver (@ Top of Grouse Grind in North Vancouver, Canada) https://t.co/K73BJJfvg1",1,1,1
14438,14438,17564,0,1,-1,-1,1,1,Livin On A Prayer! With these babes last night rocking with #BonJovi @BonJovi #Vancouver,0,1,1
14439,14439,17565,1,1,0,1,1,1,Beach soccer in Vancouver!! Perfect night!!?? #Vancouver #spanishbanks #thatview #summer #Soccer,1,1,1
14440,14440,17566,0,0,1,1,1,1,Investing in the #Vancouver hot #realestate market is easy with @PNJPropInvestG - Ask Us How!,1,1,1
14441,14441,17567,0,1,1,0,0,-1,"2pm MATINEE today #SoloFlamenco by #KasandraFlamencoEnsemble in #NorthVancouver, tix $12-24 @PHTheatre #flamencopuro",1,0,1
14442,14442,17568,0,0,0,-1,1,0,Lunch @FishHouseSP #Vancouver (@ The Fish House in Stanley Park - @fishhousesp) http://t.co/n0YZZqLE9w,1,-1,0
14443,14443,17569,0,1,0,0,1,1,More patagoniacs that wanna #putsolaronit @patagonia! #solar #climate #pic #picoftheday #yvr #vancouver,1,1,1
14444,14444,17570,1,1,1,1,0,0,Save on fan gear this Labour Day weekend with this coupon! #Vancouver #Canucks #Seahawks http://t.co/OoekAL602E,1,1,1
14445,14445,17571,1,0,1,0,0,0,"Beautiful Two Bedroom One Bath Condo Renovation In #WestVancouver. Complete #Flooring, #kitchen and #bathroom.",1,0,1
14446,14446,17572,1,-1,0,1,1,1,Smoke from a burning sail boat in English Bay. #Vancouver @CBCVancouver @VancouverSun @theprovince,1,1,1
14447,14447,17573,0,0,1,1,1,1,Extended #HappyHour goes down #tonight @BottleneckVan #Funk #Soul #Boogie #Beer #Wine #Pizza #Vancouver #DJ #YVR,1,1,1
14448,14448,17574,-1,0,1,1,1,1,"The incredibly articulate, bright, heart-filled #VancouverCentre #NDP candidate, a #mustvote in 2015 @ConstanceBarnes",1,1,1
14449,14449,17575,1,1,0,0,-1,-1,Be careful @ Nelson &amp; Howe - 2 trees blocking the traffic heading east on Nelson. @NEWS1130Traffic #vancouver,0,0,0
14450,14450,17576,1,0,1,1,1,0,"#Vancouver, what makes you happy? #thehappyshow @Museumofvan",1,1,1
14451,14451,17577,1,1,1,1,1,1,Ã¢â¬Å@NarcityVancity: Yaletown at its finest! Picture by @rsandhu0 #vancouver #vancity,1,1,1
14452,14452,17578,0,1,0,0,0,1,"""""More than 40% of #Vancouver #house #owners #rent out parts of their homes: survey"""" https://t.co/kRrwwxufJR",0,1,1
14453,14453,17579,0,0,1,0,1,1,#affirmation of the day #Chiropractic #Vancouver,1,1,1
14454,14454,17580,1,1,1,1,1,1,"When your hump day hairdo looks this good, who cares if it isn't the weekend? ?? #BloVancouver https://t.co/464OlghjYx",1,1,1
14455,14455,17581,1,1,0,1,1,1,Morning View ?? #vancouver,1,1,1
14456,14456,17582,0,0,1,0,1,1,Rhodies are excited to meet you on Wednesday! Click on this link to RSVP. #vancouver #yvr http://t.co/NHqzw9rxb9,1,1,1
14457,14457,17583,1,1,1,1,0,0,@MeetVancouver I will cultivate moments at #pcmaVancouver #pcmaCL by freeing my mind and exercising around this city!,1,1,1
14458,14458,17584,1,1,-1,1,0,0,Summer in the city! #Vancouver #VanCity #BritishColumbia #nofilter ??,0,1,1
14459,14459,17585,0,-1,0,0,1,1,What's on you dinner plate? Protein poppin' chimichurri chicken perhaps? #glutenfree #vancouver #mealdelivery,1,0,1
14460,14460,17586,1,-1,1,1,0,1,"Descending Grouse Mountain, much easier than hiking up but so worth it! @grousemountain #grousegrind #Vancouver",1,1,1
14461,14461,17587,1,1,1,0,1,0,Omg @theweeknd is coming to #vancouver baby mark your calenders #vancity #weekndfan #xo,1,1,1
14462,14462,17588,0,0,1,1,1,1,Who would take this for a spin? #porsche #cayman #vancouver #surrey #whiterock #detail #splashes #explore #roadtrip,1,1,1
14463,14463,17589,-1,-1,1,1,1,1,Another case of #RoadConstruction showing there is road capacity to spare &amp; everything still works #Vancouver,1,1,1
14464,14464,17590,1,1,1,1,1,1,Rain = Regn in Swedish - bring on the cozy candy times. #lÃÂ¶rdagsgodis #swedentovancouver ??,1,1,1
14465,14465,17591,1,1,1,1,1,1,"Wow @connorm_19, we love #Vancouver as much as you do. Bring us next time? Try our new premium Honeycrisp Cider!",1,1,1
14466,14466,17592,0,0,1,1,-1,-1,#affirmation of the day #Chiropractic #Vancouver,0,0,0
14467,14467,17593,0,0,1,1,1,1,Great show last night by the legendary @melvinsdotcom @VENUElive #Vancouver,1,1,1
14468,14468,17594,1,1,1,1,0,0,This gorgeous girl gang got Bachelorette party ready at our S Granville bar! ???? #BloVancouver https://t.co/M7w1mvUxNO,1,1,1
14469,14469,17595,1,1,1,1,1,1,Has town is amazing #lovevancouver,1,1,1
14470,14470,17596,0,1,1,1,1,1,"Why #Flamenco? No guts no glory, that's why. #Vancouver #dance #MozaicoFlamenco @kasandralachina #bulerias on Sat!",1,1,1
14471,14471,17597,0,0,1,1,0,0,Moon Rocks=Heavy meds. #vancity #vancouver #bcbud #dispensarylife #medicalmarijuana @6657 Main St Vancouver B.C.,1,1,1
14472,14472,17598,0,0,0,1,1,1,Sold out #granvilleisland night #photowalk tonight! Hope it stops raining soon #raincouver #thingstodoinvancouver,1,1,1
14473,14473,17599,0,0,1,1,1,1,Another spectacular day in #vancouver #yvr at the @TD_Canada tower offices,1,1,1
14474,14474,17600,0,0,0,-1,0,0,Please read and rate my queer TV script! #tvpilot #yvr #vancouverfilm #screenwriter https://t.co/dyHPtPNDHo,0,-1,-1
14475,14475,17601,1,1,0,0,0,0,#affirmation of the day #Chiropractic #Vancouver,1,1,1
14476,14476,17602,0,0,0,0,1,1,Final Homes Released for Sale! #tatedowntown #yvr #vancouver #realestate,1,1,1
14477,14477,17603,1,1,1,1,1,1,We are proud to support art in #Vancouver 3 greats film festivals #LatinosInBC @VIFFest @VLAFF @lomas_fidaac,1,1,1
14478,14478,17604,0,1,1,1,0,0,Rally time here in #vancouver @ConstanceBarnes @sjbandrews @MPJulian @jinnysims #NDP #Ready4Change #TM4PM,1,1,1
14479,14479,17605,1,1,0,1,1,1,First day at the PNE and I won a jumbo plush animal!!! #pne #vancouver,1,1,1
14480,14480,17606,0,1,1,1,1,1,#DidYouKnow we do custom #wedding cakes? This is just one of Chef Jason's latest creations! #BLVDYVR #Vancouver,1,1,1
14481,14481,17607,1,1,1,1,0,1,Art Spotting in Vancouver: #Vancouver #art http://t.co/7JZ0Nr3UvA,1,1,1
14482,14482,17608,0,1,0,0,0,1,@wherevancouver Chk my NEW Editions @LUMAS #Vancouver RETWEET http://t.co/SQcQaDA9vM http://t.co/MTky6dlrx8,0,1,1
14483,14483,17609,0,1,0,1,1,1,Airborne #wedding ?? one of my #photoshoot in #gastown #vancouver with random help from tourists/students! #love,1,1,1
14484,14484,17610,1,1,1,-1,1,1,When is the best time to collaborate? On a soaking wet Monday! #MondayMotivation #Vancouver,1,1,1
14485,14485,17611,1,1,0,0,0,-1,YES! Doesn't get much better than a FREE New Pornographers concert in #Vancouver! via @Miss604 http://t.co/gm3OraSerJ,1,0,1
14486,14486,17612,0,1,1,0,0,1,"""If you've got nothing to dance about, find a reason to sing"" #HumansOfVancouver #StreetPhotography #Canon",1,1,1
14487,14487,17613,1,1,0,0,-1,1,Thinking about the #CataluÃÂ±a conflict. #Vancouver style,0,1,1
14488,14488,17614,0,0,0,0,0,0,A #selfiesaturday @ 3:10 in the dark morning hours. Just home from filming in downtown. #northvancouver,0,0,0
14489,14489,17615,0,-1,0,0,1,1,Now: #ThunderJacks are #GoodAsWood #lumberjack at #UBC #Vancouver #IamUBC #Forestry,1,0,1
14490,14490,17616,0,1,1,1,1,1,"New Wild &amp; Free is en route to your mailbox! Gets yours, join us! #wildlife #Vancouver http://t.co/BaE95mbgRi",1,1,1
14491,14491,17617,0,0,0,0,0,0,Get your #hudson #chair #Vancouver! (fully upholstered of course ??) #illexplainlater #neveradullmoment,0,0,0
14492,14492,17618,1,1,1,1,0,1,Get your day started Paleo Fitness Nutrition Style! #glutenfree #vancouver,1,1,1
14493,14493,17619,1,1,0,1,1,1,@MeetVancouver Turning my dreams into a reality at #pcmaVancouver #pcmaCL by experiencing a ConfCtr that does it all!,1,1,1
14494,14494,17620,1,0,1,0,1,0,#Tsawwassen Beach Grocery Store #Vancouver Good the sevice was http://t.co/3E8nMdjols,1,0,1
14495,14495,17621,1,1,1,0,1,1,Slide the City this Sat. in #NorthVancouver. Big fun for spectators ! It's also car free day so best to take transit.,1,1,1
14496,14496,17622,0,1,0,1,1,1,#Back2School Sale #Vancouver #2015NorcoIndie3+Lock+Rack+BottleCage=save $155! @NorcoBicycles https://t.co/SVzJcBptPN,1,1,1
14497,14497,17623,1,0,1,0,0,0,Outdoor movies... Next to the ocean... Well played #Vancouver,1,0,1
14498,14498,17624,1,0,1,1,1,0,Hellooo #Vancouver - loving this beautiful city and the amazing oysters! #luxurytravel,1,1,1
14499,14499,17625,0,0,0,0,0,1,We start a course in September! Become a Nail Tech with us #victoriabc #westshore #sooke #Vancouverisland #fun,0,1,1
14500,14500,17626,1,1,1,1,0,0,"A blush #pink textured #wedding #cake with rosette borders to say Ã¢â¬ÅI do!"""" #summerlove #vancouver #goingtothechapelca",1,1,1
14501,14501,17627,0,1,1,1,1,1,@VanCourierNews Chk my NEW Editions @LUMAS #Vancouver RETWEET http://t.co/SQcQaDA9vM http://t.co/MTky6dlrx8,1,1,1
14502,14502,17628,1,1,1,1,1,1,Always fresh &amp; the start of something special @JulesBistro.#FoodyFreaks #foodyfreaksverified #butter #vancouver #yum,1,1,1
14503,14503,17629,1,1,0,1,1,1,Malcolm thinks fall is in the air. #caturday #windstorm #Vancouver,1,1,1
14504,14504,17630,1,1,0,1,1,1,"Came across this bench, stuffed bear and b-day card in #StanleyPark today. Touching. Good on you Elly. #Vancouver",1,1,1
14505,14505,17631,0,-1,1,1,1,1,How should I dress when I see this from downtown Vancouver right now... So confused.. #Vancouver #BCstorm #bluesky,1,1,1
14506,14506,17632,1,1,1,1,1,1,Congrats to the winners of the #Vancouverchinookclassic. Caught by @WeiSclou &amp; guided by Dimitri from @Pacific_Angler,1,1,1
14507,14507,17633,1,1,0,0,1,1,Do you have an #app you are working on? Come and show it to other #iOSdevelopers fellows in #vancouver,1,1,1
14508,14508,17634,1,1,1,1,1,1,LUNCH! #BBQ #meaty goodness @MistyBBQ &amp; a @Parallel49Beer Gypsy Tears #beer #Vancouver @PNE_Playland,1,1,1
14509,14509,17635,1,1,1,0,1,1,The amazing #Vancouver sunset as seen from the @mishacollins #VanCon dinner cruise.. #Stunning,1,1,1
14510,14510,17636,0,0,0,1,0,0,#affirmation of the day #chiropractic #Vancouver,0,1,1
14511,14511,17637,-1,0,1,1,0,0,"@bchydro after 1day w/o power,spot crews working on """"the last outage in Vancouver"""" commox&amp;Nelson #westend #vancouver",0,1,1
14512,14512,17638,1,1,0,-1,1,0,Go sports go! #Vancouver,1,0,1
14513,14513,17639,0,0,1,1,1,1,#??good morning #Vancouver,1,1,1
14514,14514,17640,1,1,1,1,1,1,@luporestaurant in #vancouver is serving up some amazing #food Check it out on the #blog: http://t.co/heKCKlmcIu,1,1,1
14515,14515,17641,0,0,0,0,0,-1,24hrs in #Vancouver &amp; more up over @Nordstrom #NordstromVAN http://t.co/1leGtsAkNv,0,-1,-1
14516,14516,17642,0,1,0,1,0,0,Vancouver nights ?? #Vancouver,0,1,1
14517,14517,17643,0,1,-1,0,1,1,Getting real Punjabi up in here... #patwalvancouver (@ Paradise Banquet Hall) https://t.co/BEqrsRucxh,0,1,1
14518,14518,17644,1,0,0,1,1,1,#affirmation of the day #Chiropractic #Vancouver,1,1,1
14519,14519,17645,0,0,1,-1,1,1,SaveOurCoast- A Visual Reminder by Zipolita Ã¢â¬Â¦ #art #reality #oilspill #Vancouver http://t.co/KTr6jzfiLB,1,0,1
14520,14520,17646,1,1,0,0,0,0,JANET JACKSON IS ON THE STAGE! #NewSong #UnbreakableVancouver #UnbreakableWorldTour,1,1,1
14521,14521,17647,0,0,0,0,0,0,#SmartClean setters blown away by #Vancouver 's bold #sustainable #lifestyle initiatives @CityStudioVan @VanEconomic,0,0,0
14522,14522,17648,1,1,1,1,1,1,#Vancouver #realestate statistics - August 2015 #yvrre #vancouverrealestate #placeteam http://t.co/137XrjOsL8,1,1,1
14523,14523,17649,1,1,0,0,0,0,Seasonal Sales Associate (Brick Specialist) -... - LEGO Group: (#VancouverUSA) #Retail http://t.co/T1GNOyXZuj,1,1,1
14524,14524,17650,0,0,0,0,0,0,NITE*MOVES comes to the Biltmore starting September 26th! #Vancouver http://t.co/alsP1zTaGQ,0,0,0
14525,14525,17651,1,1,1,1,1,1,#Vancouver Meet @Nigella_Lawson Mon.Nov.23 @bookstocooks &amp; receive signed copy NEW cookbook http://t.co/JGlV2s56GD,1,1,1
14526,14526,17652,1,1,0,0,0,-1,Are you ready for the new @NFL season? Look even better in a jersey! #Seahawks #GoHawks #Vancouver,1,0,1
14527,14527,17653,1,-1,1,-1,1,1,"Yep, that's #Vancouver, the world's third most livable city. #Housing #Affordability",1,-1,0
14528,14528,17654,1,1,0,0,-1,0,.@Bluejays fans grab one of these great looking hats before they fly off our shelf #Jays #Vancouver #LTCShopping,0,1,1
14529,14529,17655,1,1,1,0,1,0,Playing around with artificial roses &amp; hydrangeas. What do you think? #wontwilt #vancouver #wedding #startup,1,1,1
14530,14530,17656,1,1,1,1,0,0,"Learning ASL with this Smartie, so finally checked out Deafined. #learningisfun #language #vancouver #bestfriends",1,1,1
14531,14531,17657,0,1,1,1,1,1,#Vancouver registration now open for Living w/ Wildlife conf. Limited seats. Register today. http://t.co/BaE95mbgRi,1,1,1
14532,14532,17658,1,1,0,0,1,1,Whitecaps FC 2015 Game Food Delivery Anywhere in Vancouver BC #whitecaps #vancouverwhitecaps http://t.co/021H4sYXKP,1,1,1
14533,14533,17659,0,0,1,0,1,-1,Great show alert!!! #Vancouver #Melvins at @VENUElive Sept 5th,1,-1,0
14534,14534,17660,1,1,1,1,1,1,Final day of the #VancouverChinookClassic. Let's #Getafterit. @fishWCFC @PSF @PacGatewayHotel @Pacific_Angler,1,1,1
14535,14535,17661,1,1,1,1,1,1,Now presenting! Delicious @shirakawagastown. #FoodyFreaks #foodyfreaksverified #Instagram #vancouver #gastown #sushi,1,1,1
14536,14536,17662,1,1,0,1,1,1,Taco and margarita time #canadian #mexican #vancouver #bc #westend #yvr #604 #778 #raincity http://t.co/D1COAMVcl0,1,1,1
14537,14537,17663,0,-1,1,-1,0,0,"OMG! Best sushi lunch! Look at all that FOOD! Well, styrofoam, but you know what I mean. So good. #Arisu #Vancouver",1,-1,0
14538,14538,17664,0,1,1,1,0,1,On the way to the #vancouvercanadians game ... With the girls and mike from the office,1,1,1
14539,14539,17665,0,0,0,0,1,0,@Rock101Van : @chillawak #ClassicRock Band Live #Vancouver #swangard #LaborDay2015 : @Beatler : @KristaRozenhart,1,0,1
14540,14540,17666,0,1,1,1,1,1,And The Playstation4 goes to.... #eCabVancouver,1,1,1
14541,14541,17667,1,1,1,1,1,1,Love the new salad #theshalene from @befreshlocal named after my beautiful wife. Try her out ;) #Vancouver #Health,1,1,1
14542,14542,17668,1,0,-1,-1,1,1,Great #Vancouver morning for a quick 10K #nikeplus http://t.co/MRiGhhwD5U,1,0,1
14543,14543,17669,0,0,1,1,0,1,Share plates with big tastes @Bambuddagastown. #FoodyFreaks #foodyfreaksverified #vancouver #foodporn #tapas #dimsum,1,1,1
14544,14544,17670,0,0,1,1,0,1,Looking to buy on #CapitolHill in #Burnaby with great views of #Vancouver? Send us a tweet! @BuyRIC #YVR #YVRRE,1,1,1
14545,14545,17671,1,1,0,1,1,1,Visiting #Vancouver this weekend? #HopOn our weekend warm up brewery tour this Friday 12-3pm.,1,1,1
14546,14546,17672,1,1,1,0,1,1,Join us @parlouryaletown for a night with #Vancouver's best minds in #tech &amp; e-commerce! RSVP: http://t.co/J0Mf6lCoQ2,1,1,1
14547,14547,17673,0,0,1,1,0,0,Over bought yet? #Vancouver,1,1,1
14548,14548,17674,0,0,0,0,0,0,Girl in Wetsuit. #Vancouver #StanleyPark,0,0,0
14549,14549,17675,0,0,0,0,0,0,Penthouse 2 - Main floor #vancouver #realestate #condo #luxury #tatedowntown #penthouse,0,0,0
14550,14550,17676,1,1,1,1,1,1,3 Canadian cities in the World top 5 most livable cities of 2015! #TDOT #Vancouver #Calgary http://t.co/AEqKQCmWPB,1,1,1
14551,14551,17677,-1,0,0,1,0,1,#DavidDuchovny LIVE a #Vancouver. #xfiles #mulder #scully,-1,1,0
14552,14552,17678,1,1,1,1,1,1,Final walk @NordstromVAN fashion show. @BCLiving #vancouver,1,1,1
14553,14553,17679,1,0,1,1,1,1,"Today's positive vibes split btwn rain gods, Brasil export Angels and @krista_b! #vancouver #onlocation #thejibslife",1,1,1
14554,14554,17680,1,0,0,0,0,0,"#fikafridays #vancouver (@ Nelson the Seagull - @gastownseagull in Vancouver, BC) https://t.co/RYi53Gplzc",1,0,1
14555,14555,17681,1,1,1,-1,1,1,Audition done. Training done. Now to fill the belly ???? #foodie #Vancouver,1,1,1
14556,14556,17682,1,1,0,0,0,0,@nitgritmusic We remember that tour too! Was dope our crew got to meet you! #wompbus #Vancouver #fortune #funktion1,1,1,1
14557,14557,17683,-1,-1,0,-1,-1,-1,"#lizardlake fire on #vancouverisland now at 325 hectares, 20% contained: Ã¢â¬Â¦ #yyj #cowichan http://t.co/W0fuBRt7xG",-1,-1,-1
14558,14558,17684,1,1,1,1,0,0,STYLE CALLING INTERVIEWS: We chat with the costumer designer from @bardonthebeach #Vancouver http://t.co/WPA1k6TaOV,1,1,1
14559,14559,17685,1,1,0,0,1,1,"2nite #KinoCafe 8:30pm. Tomorrow #ChaiLounge 8pm, shows in #Vancouver over #dinner #tapas #beer #wine #dessert",1,1,1
14560,14560,17686,1,1,1,1,1,1,"Open House Sept 5th.See school &amp; register your toddler,spaces available.#Vancouver #preschool http://t.co/jnNdGEJhms",1,1,1
14561,14561,17687,1,1,1,1,0,1,"#Vancouver sunset (@ Kitsilano Beach in Vancouver, BC) https://t.co/0TbHw6sAUL",1,1,1
14562,14562,17688,1,1,1,1,1,1,"Riding Hawthorne Rd. outside of Duncan, BC. during #bicycle tour 2015 #vancouverisland #Seattle #Vancouver",1,1,1
14563,14563,17689,1,1,-1,-1,0,1,This #BCstorm is no match for my @hudsonsbay striped jacket #Vancouver #StormStyle,0,1,1
14564,14564,17690,-1,-1,-1,-1,-1,-1,Wind storm chaos in #vancouver this is unreal! #Windcouver #apocalypse,-1,-1,-1
14565,14565,17691,1,1,1,0,0,1,"Precog like a mutha! Heck yeah, take my apartment!!! #minorityreport #bcfilm #vancouver #eastvan",1,1,1
14566,14566,17692,0,1,0,0,1,1,Another one complete. #vancouver #palmtrees,1,1,1
14567,14567,17693,1,1,-1,0,0,-1,When I tell my friends from back east that I turned my heat on tonight because I was so cold. #Vancouver #totalpussy,0,0,0
14568,14568,17694,1,-1,0,1,1,1,The 34th annual #Vancouver #Film fest starts on Sept. 24th. Join the conversation at #VIFF,1,1,1
14569,14569,17695,1,1,1,1,1,0,It's #Vancouver so of course it's Sushi Time!!! #VanCon2015,1,1,1
14570,14570,17696,0,0,-1,-1,0,1,Extended #HappyHour goes down tonight @bottleneckvan The chorizo elk #Pizza FTW #Funk #Soul #Beer #Wine #Vancouver,-1,0,-1
14571,14571,17697,0,0,1,1,0,0,The totem poles of Stanley park #vancouver #travelpics,1,1,1
14572,14572,17698,1,1,1,1,0,0,What a city! We are so lucky to call #Vancouver home! #goodcleanlivin #mentalhealth #charity @VancityBuzz,1,1,1
14573,14573,17699,0,0,-1,-1,0,0,.@Dave_Eby welcomes #VancouverQuadra residents to the @sjbandrews #NDP #CampaignLaunch. #GoScottGo #VoteNDP,-1,-1,-1
14574,14574,17700,1,1,1,1,0,0,"@MeetVancouver Events feel like this bridge-a lng road w/no where 2 go,but #pcmaVancouver #pcmaCL keeps u frm falling",1,1,1
14575,14575,17701,1,1,1,1,1,0,"Lovely talk by my chiro, Dr. Patricia Gorman #decompression #chiropractor #vancouver #bni #grandfortunecity",1,1,1
14576,14576,17702,1,0,1,0,1,0,@nordstromvan Thanks for the Private tour! Store looks awesome! Opening Friday! #nordstromvan #viawesome #vancouver,1,0,1
14577,14577,17703,0,-1,1,0,0,0,EDGAR ALLAN makes his #Vancouver debut tomorrow night at 5p! #vanfringe #poe #edgarallanpoe #backtoschool #ukulele,1,-1,0
14578,14578,17704,0,1,0,1,1,0,Concord Pacific Plaza til 4 at Great Canadian #VW show @VWcanada @StreetFoodApp #Vancouver #ThaiFood #foodtruck,1,1,1
14579,14579,17705,1,1,1,1,0,0,My belly ??'s Vancouver. What a great food weekend! #theflyingpig #minami #mikuvancouver #gyozabar #belcafe,1,1,1
14580,14580,17706,0,0,1,1,0,-1,Should I risk going 4 cookies ? #yvr #burnaby #vancouver #storm #blackout2015,1,0,1
14581,14581,17707,0,0,0,1,0,0,DIG IN! // September's first Seafood Boil happens tonight! // #BLVDYVR #Vancouver #SeafoodBoil,0,1,1
