ID,RawText,Text,Image,Label
20896,come to buffalo ny,positive,positive,positive
20897,omg nash how are you keeping up with all these beautiful fans well here is meeee x6,positive,positive,positive
20898,spotted 1d behind lololol,positive,positive,positive
20899,hi my name is maria i was born in colombia and now live in canada and i you x25,positive,positive,positive
20900,you must follow me because i got my cat shirt my feet are naked and i am in the sand ilylt3,positive,neutral,positive
20901,so i kicked cancers butt love you please follow me omg,positive,positive,positive
20902,i fell asleep in class on the first day of school,positive,positive,positive
20903,smilin,positive,positive,positive
20904,i am afraid of grasshoppers,neutral,positive,positive
20905,sorry i am ugly,negative,positive,positive
20906,come back to toronto so i can meet you,positive,neutral,positive
20907,there we gooo,positive,positive,positive
20908,you have helped me get through the rough times nash i love you,positive,positive,positive
20909,i am nicole and i love waffles,neutral,positive,positive
20910,hi my name is maria i was born in colombia and now live in canada and i you x45,neutral,positive,positive
20912,do not mind the way i look but i love youuuu,neutral,neutral,neutral
20914,do not mind the way i look but i love youuuu,neutral,neutral,neutral
20915,you have helped me get through the rough times nash i love you,neutral,positive,positive
20916,love youuuuu,negative,negative,negative
20918,i kicked cancers butt nash i love you please notice me,positive,positive,positive
20919,with a tree follow me i want to chat with you,positive,positive,positive
20922,lt check out this link please,neutral,neutral,neutral
20923,lt check out this link please,neutral,neutral,neutral
20924,you have helped me get through the rough times nash i love you,neutral,positive,positive
20925,love you nash thank you for everything,neutral,neutral,neutral
20926,sick,negative,negative,negative
20927,hi my name is maria i was born in colombia and now live in canada and i you x21,neutral,positive,positive
20928,you have helped me get through the rough times nash i love you,positive,positive,positive
20929,you have helped me get through the rough times nash i love you,positive,positive,positive
20930,omg nash how are you keeping up with all these beautiful fans well here is meeee x12,positive,positive,positive
20931,i am nicole and i love waffles,positive,positive,positive
20932,hi my name is maria i was born in colombia and now live in canada and i you x23,neutral,neutral,neutral
20933,omg nash how are you keeping up with all these beautiful fans well here is meeee x5,neutral,neutral,neutral
20937,you make me so happy it is incredible ilysm so proud,positive,positive,positive
20938,you have helped me get through the rough times nash i love you,positive,positive,positive
20939,omg nash how are you keeping up with all these beautiful fans well here is meeee x2,positive,positive,positive
20940,nash ilysm words can not explain,neutral,neutral,neutral
20941,hi my name is maria i was born in colombia and now live in canada and i you x16,positive,positive,positive
20942,omg nash how are you keeping up with all these beautiful fans well here is meeee x7,positive,positive,positive
20943,i live in washington,neutral,positive,positive
20945,i am nicole and i am from toronto,positive,neutral,positive
20946,i do not know how i feel about this but ilysm nash,positive,positive,positive
20947,do not think you will see it but oh well,positive,positive,positive
20948,i am ugly but,neutral,positive,positive
20949,i am nicole and i love waffles,positive,neutral,positive
20950,not the best pic but doing this just for you,positive,neutral,positive
20951,i am nicole and i am from toronto,positive,positive,positive
20952,hi my name is maria i was born in colombia and now live in canada and i you x43,positive,positive,positive
20954,do not mind the way i look but i love youuuu,neutral,neutral,neutral
20955,omg nash how are you keeping up with all these beautiful fans well here is meeee x14,positive,positive,positive
20956,look how i am beautiful and attractive o,positive,positive,positive
20957,when you try to have some top model pic lmao for ya love,neutral,neutral,neutral
20958,i am nicole and i love waffles,positive,positive,positive
20959,i am tired but i want nash to notice me,positive,positive,positive
20960,hi nash i love you,positive,positive,positive
20961,please this this,positive,positive,positive
20962,hi my name is maria i was born in colombia and now live in canada and i you x18,positive,positive,positive
20963,plz follow i love you so much,neutral,neutral,neutral
20964,nash i want to meet you come to bellingham so i hug you so hard,positive,neutral,positive
20965,i love you babe,neutral,positive,positive
20966,not the best pic but doing this just for you,positive,positive,positive
20967,i love you to pluto and back,positive,positive,positive
20968,you have helped me get through the rough times nash i love you,neutral,neutral,neutral
20969,all these pretty nash girls and i am over here like but ily babe,positive,positive,positive
20970,you make me smile all the time and i love you very very much so here is to you,positive,neutral,positive
20971,i am maria from colombia live in canada and ily,neutral,positive,positive
20972,hi my name is maria i was born in colombia and now live in canada and i you x17,neutral,positive,positive
20973,hi my name is maria i was born in colombia and now live in canada and i you x42,neutral,positive,positive
20974,do not mind the way i look but i love youuuu,neutral,neutral,neutral
20976,hi my name is maria i was born in colombia and now live in canada and i you x44,neutral,positive,positive
20977,you always know how to make me smile,positive,positive,positive
20978,lt check out this link please,neutral,neutral,neutral
20980,hi my name is maria i was born in colombia and now live in canada and i you x10,neutral,positive,positive
20981,i tried,neutral,positive,positive
20983,i am nicole and i love waffles,positive,neutral,positive
20984,omg nash how are you keeping up with all these beautiful fans well here is meeee x11,positive,positive,positive
20985,you have helped me get through the rough times nash i love you,positive,positive,positive
20986,love you can you follow me,positive,positive,positive
20988,i am nicole and i love waffles,positive,neutral,positive
